"title","video_url","duration","thumbnail_url","channel_name","channel_url","relative_date","estimated_date"
"I Bought David Lynch’s Weird Coffee Maker","https://www.youtube.com/watch?v=rd1O-M_Vf2Q","16:51","https://i.ytimg.com/vi/rd1O-M_Vf2Q/hqdefault.jpg","James Hoffmann","https://www.youtube.com/@jameshoffmann","10mo ago",""
"5 ways to connect with people","https://www.youtube.com/watch?v=mGugp5qs6Vg","8:09","https://i.ytimg.com/vi/mGugp5qs6Vg/hqdefault.jpg","","","10mo ago",""
"What should you do if you accidentally cut off your finger? - Jason Hoellwarth","https://www.youtube.com/watch?v=wpWm87SfASQ","5:51","https://i.ytimg.com/vi/wpWm87SfASQ/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","10mo ago",""
"How You're Taught to Be Hateful (w/ Trinetra Gummaraju)","https://www.youtube.com/watch?v=MN1M-ycF4mQ","26:38","https://i.ytimg.com/vi/MN1M-ycF4mQ/hqdefault.jpg","Lilly Singh","https://www.youtube.com/@LillySingh","10mo ago",""
"Vos questions les plus étranges ! (vrai ou faux 100)","https://www.youtube.com/watch?v=C4cLqX8Ynoo","26:36","https://i.ytimg.com/vi/C4cLqX8Ynoo/hqdefault.jpg","Dr Nozman","https://www.youtube.com/@DrNozman","10mo ago",""
"The Greek tragedy of Oedipus' daughter - Stephen Esposito","https://www.youtube.com/watch?v=BGqkY-i0ZHU","5:41","https://i.ytimg.com/vi/BGqkY-i0ZHU/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","10mo ago",""
"20 Words & Terms Named After People | Mental Floss","https://www.youtube.com/watch?v=02CDvVo3xkQ","7:18","https://i.ytimg.com/vi/02CDvVo3xkQ/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","10mo ago",""
"When Tarantino Learned To Shut Up","https://www.youtube.com/watch?v=01BrRGEzPaQ","10:38","https://i.ytimg.com/vi/01BrRGEzPaQ/hqdefault.jpg","kaptainkristian","https://www.youtube.com/@kaptainkristian","10mo ago",""
"Two Ways To Film The Same Scene (#2)","https://www.youtube.com/watch?v=WIenAw1_-F4","11:00","https://i.ytimg.com/vi/WIenAw1_-F4/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","10mo ago",""
"How to speak with meaning","https://www.youtube.com/watch?v=PJKeLD-vMvo","10:24","https://i.ytimg.com/vi/PJKeLD-vMvo/hqdefault.jpg","","","10mo ago",""
"5 Wild Experiments In Zero Gravity (Bonus Episode)","https://www.youtube.com/watch?v=znWFsB0f0EA","11:07","https://i.ytimg.com/vi/znWFsB0f0EA/hqdefault.jpg","Cleo Abram","https://www.youtube.com/@CleoAbram","10mo ago",""
"The Strange Math That Predicts (Almost) Anything","https://www.youtube.com/watch?v=KZeIEiBrT_w","32:32","https://i.ytimg.com/vi/KZeIEiBrT_w/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","10mo ago",""
"What’s the best way to give a presentation?","https://www.youtube.com/watch?v=1sOgYNgq88E","8:07","https://i.ytimg.com/vi/1sOgYNgq88E/hqdefault.jpg","","","10mo ago",""
"Le pire virus de tous les temps est de retour ? (la rage)","https://www.youtube.com/watch?v=JcKGP8BRYy8","11:55","https://i.ytimg.com/vi/JcKGP8BRYy8/hqdefault.jpg","Dr Nozman","https://www.youtube.com/@DrNozman","10mo ago",""
"Why children get so many vaccines","https://www.youtube.com/watch?v=_1gluMtaUmg","8:43","https://i.ytimg.com/vi/_1gluMtaUmg/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","10mo ago",""
"Maria Sharapova Finds Flow State While Eating Spicy Wings | Hot Ones","https://www.youtube.com/watch?v=f69iwGLhQcQ","23:12","https://i.ytimg.com/vi/f69iwGLhQcQ/hqdefault.jpg","First We Feast","https://www.youtube.com/@FirstWeFeast","11mo ago",""
"Are there really dead wasps in figs? - Carolyn Beans","https://www.youtube.com/watch?v=WRfZf43dnj8","5:20","https://i.ytimg.com/vi/WRfZf43dnj8/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","11mo ago",""
"What happens when you share an idea?","https://www.youtube.com/watch?v=Z7bfPaTfU0c","5:30","https://i.ytimg.com/vi/Z7bfPaTfU0c/hqdefault.jpg","","","11mo ago",""
"I Played Snake With Water","https://www.youtube.com/watch?v=rf-efIZI_Dg","13:29","https://i.ytimg.com/vi/rf-efIZI_Dg/hqdefault.jpg","Steve Mould","https://www.youtube.com/@SteveMould","11mo ago",""
"100 Years of History in 100 Films","https://www.youtube.com/watch?v=4O9RY2n-ckg","13:01","https://i.ytimg.com/vi/4O9RY2n-ckg/hqdefault.jpg","kaptainkristian","https://www.youtube.com/@kaptainkristian","11mo ago",""
"The Obviously True Theorem No One Can Prove","https://www.youtube.com/watch?v=x32Zq-XvID4","42:34","https://i.ytimg.com/vi/x32Zq-XvID4/hqdefault.jpg","Veritasium and fern","","11mo ago",""
"Ethical dilemma: Should knowledge be free? - Michael Vazquez and Will Kanwischer","https://www.youtube.com/watch?v=myo3SmpIUvM","6:01","https://i.ytimg.com/vi/myo3SmpIUvM/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1y ago",""
"Are probiotics in yogurt a gimmick?","https://www.youtube.com/watch?v=sYj09lx15ik","7:18","https://i.ytimg.com/vi/sYj09lx15ik/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","1y ago",""
"The surprising new treatment for mental illness - Anees Bahji","https://www.youtube.com/watch?v=10QcbISOKrg","6:27","https://i.ytimg.com/vi/10QcbISOKrg/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1y ago",""
"How John Lennon Wrote ""A Day In The Life""","https://www.youtube.com/watch?v=RB4_ygW9owg","8:15","https://i.ytimg.com/vi/RB4_ygW9owg/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","1y ago",""
"Would you eat a ghost pepper for a prize? - Dan Kwartler","https://www.youtube.com/watch?v=eMRtxsj29aQ","5:20","https://i.ytimg.com/vi/eMRtxsj29aQ/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1y ago",""
"Les dangers de la greffe de cheveux !?","https://www.youtube.com/watch?v=0rzCW23Vhz0","15:29","https://i.ytimg.com/vi/0rzCW23Vhz0/hqdefault.jpg","Dr Nozman","https://www.youtube.com/@DrNozman","1y ago",""
"Editing Your DNA, with Nobel Prize Winner Dr. Jennifer Doudna","https://www.youtube.com/watch?v=0OXaanDHENI","53:46","https://i.ytimg.com/vi/0OXaanDHENI/hqdefault.jpg","Cleo Abram","https://www.youtube.com/@CleoAbram","1y ago",""
"Misconceptions About the Arctic | Mental Floss","https://www.youtube.com/watch?v=0tzRuvWSB-E","11:06","https://i.ytimg.com/vi/0tzRuvWSB-E/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","1y ago",""
"How One Company Secretly Poisoned The Planet","https://www.youtube.com/watch?v=SC2eSujzrUY","54:08","https://i.ytimg.com/vi/SC2eSujzrUY/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","1y ago",""
"Why this red state made preschool free","https://www.youtube.com/watch?v=bZOSyaScnhM","10:25","https://i.ytimg.com/vi/bZOSyaScnhM/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","1y ago",""
"How Soderbergh Elevates A (Minor) Scene","https://www.youtube.com/watch?v=gfz0OHyCST0","8:57","https://i.ytimg.com/vi/gfz0OHyCST0/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","1y ago",""
"17 Mysterious Time Capsules | Mental Floss","https://www.youtube.com/watch?v=Xw_JVpEaEog","10:12","https://i.ytimg.com/vi/Xw_JVpEaEog/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","1y ago",""
"How did detectives solve the case of the bloody fingerprints? - Theodore E. Yeshion","https://www.youtube.com/watch?v=__nlupHISg0","5:02","https://i.ytimg.com/vi/__nlupHISg0/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1y ago",""
"13 Historical Figures You Probably Didn't Learn About | Mental Floss","https://www.youtube.com/watch?v=PGn8r4Eh4eg","10:43","https://i.ytimg.com/vi/PGn8r4Eh4eg/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","1y ago",""
"What If I Fell Into A Black Hole?","https://www.youtube.com/watch?v=BKIkTKqWMfg","19:39","https://i.ytimg.com/vi/BKIkTKqWMfg/hqdefault.jpg","Cleo Abram","https://www.youtube.com/@CleoAbram","1y ago",""
"How China Accidentally Created a Billion Dollar Scam Industry","https://www.youtube.com/watch?v=GL-MPhghHRI","25:22","https://i.ytimg.com/vi/GL-MPhghHRI/hqdefault.jpg","PolyMatter","https://www.youtube.com/@PolyMatter","1y ago",""
"The Most Controversial Idea In Math","https://www.youtube.com/watch?v=_cr46G2K5Fo","33:01","https://i.ytimg.com/vi/_cr46G2K5Fo/hqdefault.jpg","Veritasium","https://www.youtube.com/@veritasium","1y ago",""
"The Secrets Of My Daily Coffee Routine","https://www.youtube.com/watch?v=epIgulaBryA","5:02","https://i.ytimg.com/vi/epIgulaBryA/hqdefault.jpg","James Hoffmann","https://www.youtube.com/@jameshoffmann","1y ago",""
"The Best Photographer You've Never Heard Of","https://www.youtube.com/watch?v=PMjQUKRO8_4","9:33","https://i.ytimg.com/vi/PMjQUKRO8_4/hqdefault.jpg","Nerdwriter1","https://www.youtube.com/@Nerdwriter1","1y ago",""
"The surprising way we can cool the planet - Elise Cutts","https://www.youtube.com/watch?v=R03DjtCPkGE","5:19","https://i.ytimg.com/vi/R03DjtCPkGE/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1y ago",""
"Le labyrinthe le plus difficile de tous les temps !","https://www.youtube.com/watch?v=XwRtZKXbxBI","18:52","https://i.ytimg.com/vi/XwRtZKXbxBI/hqdefault.jpg","Dr Nozman","https://www.youtube.com/@DrNozman","1y ago",""
"THESE Are The REAL Limits of Human Hearing & Voice! DEBUNKED","https://www.youtube.com/watch?v=J8tjwWh7Yf0","12:28","https://i.ytimg.com/vi/J8tjwWh7Yf0/hqdefault.jpg","Debunked","https://www.youtube.com/@DebunkedOfficial","1y ago",""
"5 signs you’re a good driver - Iseult Gillespie","https://www.youtube.com/watch?v=kVvewT_tWUA","4:50","https://i.ytimg.com/vi/kVvewT_tWUA/hqdefault.jpg","TED-Ed","https://www.youtube.com/@TEDEd","1y ago",""
"How this helicopter survived 1004 days on Mars, then disappeared...","https://www.youtube.com/watch?v=20vUNgRdB4o","29:08","https://i.ytimg.com/vi/20vUNgRdB4o/hqdefault.jpg","Veritasium and Astrum","","1y ago",""
"Why Your Brain Blinds You For 2 Hours Every Day","https://www.youtube.com/watch?v=wo_e0EvEZn8","12:34","https://i.ytimg.com/vi/wo_e0EvEZn8/hqdefault.jpg","Kurzgesagt – In a Nutshell","https://www.youtube.com/@kurzgesagt","1y ago",""
"THESE Are The REAL Limits of Human Vision! DEBUNKED","https://www.youtube.com/watch?v=bK-s4t9WN6A","11:10","https://i.ytimg.com/vi/bK-s4t9WN6A/hqdefault.jpg","Debunked","https://www.youtube.com/@DebunkedOfficial","1y ago",""
"HOT ONES : Nora Hamzawi et l’interminable last dab","https://www.youtube.com/watch?v=R8c0coXX2Cg","34:30","https://i.ytimg.com/vi/R8c0coXX2Cg/hqdefault.jpg","Studio Bagel","https://www.youtube.com/@StudioBagel","1y ago",""
"How to balance paying debt vs. investing","https://www.youtube.com/watch?v=a9vPm615xnY","8:08","https://i.ytimg.com/vi/a9vPm615xnY/hqdefault.jpg","Vox","https://www.youtube.com/@Vox","1y ago",""
"8 Mysterious Phantom Islands | Mental Floss","https://www.youtube.com/watch?v=sYYduC0tbKU","12:15","https://i.ytimg.com/vi/sYYduC0tbKU/hqdefault.jpg","Mental Floss","https://www.youtube.com/@MentalFloss","1y ago",""
